   0.00000000       0.00000000    
   2.09439509E-02   6.27905130E-02
   4.18879017E-02  0.125333220    
   6.28318489E-02  0.187381297    
   8.37758034E-02  0.248689875    
  0.104719758      0.309017003    
  0.125663698      0.368124515    
  0.146607652      0.425779283    
  0.167551607      0.481753647    
  0.188495561      0.535826802    
  0.209439516      0.587785244    
  0.230383456      0.637423992    
  0.251327395      0.684547067    
  0.272271365      0.728968620    
  0.293215305      0.770513237    
  0.314159274      0.809017003    
  0.335103214      0.844327867    
  0.356047153      0.876306653    
  0.376991123      0.904827058    
  0.397935063      0.929776490    
  0.418879032      0.951056540    
  0.439822972      0.968583167    
  0.460766912      0.982287228    
  0.481710881      0.992114723    
  0.502654791      0.998026729    
  0.523598790       1.00000000    
  0.544542730      0.998026729    
  0.565486670      0.992114723    
  0.586430609      0.982287228    
  0.607374549      0.968583167    
  0.628318548      0.951056480    
  0.649262488      0.929776430    
  0.670206428      0.904827118    
  0.691150367      0.876306713    
  0.712094307      0.844327986    
  0.733038306      0.809017003    
  0.753982246      0.770513237    
  0.774926186      0.728968620    
  0.795870125      0.684547067    
  0.816814065      0.637423933    
  0.837758064      0.587785184    
  0.858702004      0.535826743    
  0.879645944      0.481753558    
  0.900589883      0.425779372    
  0.921533823      0.368124604    
  0.942477763      0.309017032    
  0.963421762      0.248689905    
  0.984365702      0.187381297    
   1.00530958      0.125333428    
   1.02625358       6.27906993E-02
   1.04719758      -8.74227766E-08
   1.06814146      -6.27903938E-02
   1.08908546     -0.125333130    
   1.11002934     -0.187381238    
   1.13097334     -0.248689845    
   1.15191734     -0.309016973    
   1.17286122     -0.368124545    
   1.19380522     -0.425779313    
   1.21474910     -0.481753498    
   1.23569310     -0.535826862    
   1.25663710     -0.587785363    
   1.27758098     -0.637423933    
   1.29852498     -0.684547246    
   1.31946886     -0.728968441    
   1.34041286     -0.770513058    
   1.36135685     -0.809017122    
   1.38230073     -0.844327807    
   1.40324473     -0.876306593    
   1.42418861     -0.904826999    
   1.44513261     -0.929776430    
   1.46607661     -0.951056480    
   1.48702049     -0.968583167    
   1.50796449     -0.982287228    
   1.52890837     -0.992114723    
   1.54985237     -0.998026729    
   1.57079637      -1.00000000    
   1.59174025     -0.998026729    
   1.61268425     -0.992114723    
   1.63362813     -0.982287228    
   1.65457213     -0.968583107    
   1.67551613     -0.951056480    
   1.69646001     -0.929776430    
   1.71740401     -0.904826999    
   1.73834789     -0.876306832    
   1.75929189     -0.844327807    
   1.78023577     -0.809017122    
   1.80117977     -0.770513356    
   1.82212377     -0.728968382    
   1.84306765     -0.684547186    
   1.86401165     -0.637424052    
   1.88495553     -0.587785304    
   1.90589952     -0.535826862    
   1.92684352     -0.481753707    
   1.94778740     -0.425779283    
   1.96873140     -0.368124545    
   1.98967528     -0.309017390    
   2.01061916     -0.248690277    
   2.03156328     -0.187381223    
   2.05250716     -0.125333577    
   2.07345104      -6.27908483E-02
   2.09439516       1.74845553E-07
   2.11533904       6.27902448E-02
   2.13628292      0.125332981    
   2.15722704      0.187381566    
   2.17817092      0.248689696    
   2.19911480      0.309016824    
   2.22005868      0.368124425    
   2.24100280      0.425779194    
   2.26194668      0.481753588    
   2.28289056      0.535826743    
   2.30383468      0.587785244    
   2.32477856      0.637423992    
   2.34572244      0.684547126    
   2.36666656      0.728968620    
   2.38761044      0.770513296    
   2.40855432      0.809017062    
   2.42949820      0.844327748    
   2.45044231      0.876306772    
   2.47138619      0.904827118    
   2.49233007      0.929776371    
   2.51327419      0.951056600    
   2.53421807      0.968583226    
   2.55516195      0.982287228    
   2.57610607      0.992114723    
   2.59704995      0.998026729    
   2.61799383       1.00000000    
   2.63893771      0.998026788    
   2.65988183      0.992114663    
   2.68082571      0.982287347    
   2.70176959      0.968583286    
   2.72271371      0.951056361    
   2.74365759      0.929776669    
   2.76460147      0.904827237    
   2.78554535      0.876306891    
   2.80648947      0.844328105    
   2.82743335      0.809017181    
   2.84837723      0.770513475    
   2.86932135      0.728968859    
   2.89026523      0.684547305    
   2.91120911      0.637424171    
   2.93215322      0.587785423    
   2.95309711      0.535826981    
   2.97404099      0.481753826    
   2.99498487      0.425779432    
   3.01592898      0.368124664    
   3.03687286      0.309017092    
   3.05781674      0.248689964    
   3.07876086      0.187381372    
   3.09970474      0.125333264    
   3.12064862       6.27905205E-02
   3.14159274      -2.38497613E-08
   3.16253662      -6.27905652E-02
   3.18348050     -0.125333309    
   3.20442438     -0.187381417    
